CMDLINE /dlabscratch1/rak/conda/envs/gcd/bin/python examples/generate_geo_query.py --device cpu
MEM 29592.183594 1710861947.8458
MEM 29592.183594 1710861947.9464
MEM 29592.183594 1710861948.0469
MEM 29592.183594 1710861948.1473
MEM 29592.183594 1710861948.2478
MEM 29592.183594 1710861948.3487
MEM 29592.183594 1710861948.4493
MEM 29592.183594 1710861948.5503
MEM 29593.445312 1710861948.6507
MEM 29593.453125 1710861948.7510
MEM 29594.734375 1710861948.8512
MEM 29592.183594 1710861948.9523
MEM 29592.183594 1710861949.0528
MEM 29592.183594 1710861949.1532
MEM 29592.183594 1710861949.2538
MEM 29592.183594 1710861949.3542
MEM 29592.183594 1710861949.4548
MEM 29592.183594 1710861949.5553
MEM 29592.183594 1710861949.6558
MEM 29592.183594 1710861949.7568
MEM 29593.460938 1710861949.8573
MEM 29592.183594 1710861949.9576
MEM 29592.183594 1710861950.0587
MEM 29592.183594 1710861950.1593
MEM 29592.183594 1710861950.2598
MEM 29592.183594 1710861950.3602
MEM 29592.183594 1710861950.4611
MEM 29592.183594 1710861950.5618
MEM 29592.183594 1710861950.6623
MEM 29592.183594 1710861950.7627
MEM 29592.183594 1710861950.8631
MEM 29592.183594 1710861950.9636
MEM 29592.183594 1710861951.0642
MEM 29592.183594 1710861951.1647
MEM 29592.183594 1710861951.2652
MEM 29592.183594 1710861951.3660
MEM 29592.183594 1710861951.4669
MEM 29592.183594 1710861951.5674
MEM 29592.183594 1710861951.6677
MEM 29593.433594 1710861951.7680
MEM 29593.453125 1710861951.8683
MEM 29592.183594 1710861951.9688
MEM 29592.183594 1710861952.0693
MEM 29592.183594 1710861952.1697
MEM 29592.183594 1710861952.2707
MEM 29592.183594 1710861952.3713
MEM 29592.183594 1710861952.4723
MEM 29592.183594 1710861952.5729
MEM 29592.183594 1710861952.6740
MEM 29592.183594 1710861952.7744
MEM 29592.183594 1710861952.8749
MEM 29592.183594 1710861952.9758
MEM 29592.183594 1710861953.0763
MEM 29592.183594 1710861953.1770
MEM 29592.183594 1710861953.2780
MEM 29592.183594 1710861953.3785
MEM 29592.183594 1710861953.4790
MEM 29592.183594 1710861953.5794
MEM 29592.183594 1710861953.6801
MEM 29592.183594 1710861953.7812
MEM 29592.183594 1710861953.8822
MEM 29592.183594 1710861953.9828
MEM 29592.183594 1710861954.0838
MEM 29592.183594 1710861954.1843
MEM 29592.183594 1710861954.2852
MEM 29592.183594 1710861954.3856
MEM 29592.183594 1710861954.4862
MEM 29592.183594 1710861954.5866
MEM 29592.183594 1710861954.6871
MEM 29592.183594 1710861954.7874
MEM 29592.695312 1710861954.8879
MEM 29594.476562 1710861954.9883
MEM 29592.183594 1710861955.0888
MEM 29592.183594 1710861955.1893
MEM 29592.183594 1710861955.2897
MEM 29592.183594 1710861955.3902
MEM 29592.183594 1710861955.4906
MEM 29592.183594 1710861955.5915
MEM 29592.917969 1710861955.6918
MEM 29592.183594 1710861955.7928
MEM 29592.183594 1710861955.8938
MEM 29592.183594 1710861955.9947
MEM 29592.183594 1710861956.0952
MEM 29592.183594 1710861956.1957
MEM 29592.183594 1710861956.2963
MEM 29592.183594 1710861956.3973
MEM 29592.183594 1710861956.4983
MEM 29592.183594 1710861956.5992
MEM 29592.183594 1710861956.6997
MEM 29592.183594 1710861956.8004
MEM 29592.183594 1710861956.9010
MEM 29592.183594 1710861957.0014
MEM 29592.183594 1710861957.1018
MEM 29592.687500 1710861957.2024
MEM 29592.183594 1710861957.3032
MEM 29592.183594 1710861957.4042
MEM 29592.183594 1710861957.5047
MEM 29592.183594 1710861957.6056
MEM 29592.183594 1710861957.7061
MEM 29592.183594 1710861957.8067
MEM 29594.933594 1710861957.9071
MEM 29592.183594 1710861958.0080
MEM 29592.183594 1710861958.1087
MEM 29592.183594 1710861958.2092
MEM 29592.183594 1710861958.3096
MEM 29592.183594 1710861958.4101
MEM 29592.183594 1710861958.5106
MEM 29592.183594 1710861958.6113
MEM 29592.183594 1710861958.7123
MEM 29592.183594 1710861958.8134
MEM 29592.183594 1710861958.9139
MEM 29592.183594 1710861959.0147
MEM 29592.183594 1710861959.1153
MEM 29593.187500 1710861959.2157
MEM 29592.183594 1710861959.3161
MEM 29592.183594 1710861959.4171
MEM 29592.183594 1710861959.5180
MEM 29592.183594 1710861959.6188
MEM 29592.183594 1710861959.7193
MEM 29592.183594 1710861959.8197
MEM 29592.183594 1710861959.9200
MEM 29592.183594 1710861960.0203
MEM 29592.183594 1710861960.1213
MEM 29592.183594 1710861960.2225
MEM 29592.183594 1710861960.3235
MEM 29592.183594 1710861960.4240
MEM 29592.183594 1710861960.5246
MEM 29592.183594 1710861960.6252
MEM 29593.457031 1710861960.7255
MEM 29592.183594 1710861960.8260
MEM 29592.183594 1710861960.9265
MEM 29592.183594 1710861961.0270
MEM 29592.183594 1710861961.1275
MEM 29592.183594 1710861961.2279
MEM 29592.937500 1710861961.3283
MEM 29592.183594 1710861961.4294
MEM 29592.183594 1710861961.5304
MEM 29592.183594 1710861961.6315
MEM 29592.183594 1710861961.7321
MEM 29592.183594 1710861961.8327
MEM 29592.183594 1710861961.9338
MEM 29592.183594 1710861962.0344
MEM 29592.183594 1710861962.1354
MEM 29592.183594 1710861962.2362
MEM 29592.183594 1710861962.3375
MEM 29592.183594 1710861962.4381
MEM 29592.183594 1710861962.5386
MEM 29592.183594 1710861962.6390
MEM 29592.183594 1710861962.7394
MEM 29592.183594 1710861962.8398
MEM 29592.183594 1710861962.9407
MEM 29592.183594 1710861963.0412
MEM 29592.183594 1710861963.1423
MEM 29592.183594 1710861963.2429
MEM 29592.183594 1710861963.3437
MEM 29592.183594 1710861963.4441
MEM 29592.183594 1710861963.5446
MEM 29592.183594 1710861963.6457
MEM 29592.183594 1710861963.7469
MEM 29592.183594 1710861963.8474
MEM 29592.183594 1710861963.9482
MEM 29592.183594 1710861964.0486
MEM 29592.183594 1710861964.1498
MEM 29592.183594 1710861964.2505
MEM 29592.183594 1710861964.3509
MEM 29592.183594 1710861964.4515
MEM 29592.183594 1710861964.5524
MEM 29594.453125 1710861964.6530
MEM 29592.183594 1710861964.7534
MEM 29592.183594 1710861964.8543
MEM 29592.183594 1710861964.9555
MEM 29592.183594 1710861965.0561
MEM 29592.183594 1710861965.1565
MEM 29592.183594 1710861965.2575
MEM 29592.183594 1710861965.3585
MEM 29592.183594 1710861965.4590
MEM 29592.183594 1710861965.5596
MEM 29592.183594 1710861965.6601
MEM 29592.183594 1710861965.7608
MEM 29592.183594 1710861965.8612
MEM 29595.195312 1710861965.9616
MEM 29592.183594 1710861966.0621
MEM 29592.183594 1710861966.1626
MEM 29592.183594 1710861966.2631
MEM 29592.183594 1710861966.3637
MEM 29592.183594 1710861966.4641
MEM 29592.183594 1710861966.5646
MEM 29593.195312 1710861966.6650
MEM 29593.187500 1710861966.7653
MEM 29592.183594 1710861966.8656
MEM 29580.402344 1710861966.9660
MEM 27725.453125 1710861967.0665
MEM 25742.855469 1710861967.1670
MEM 23839.003906 1710861967.2674
MEM 21836.675781 1710861967.3680
MEM 19764.566406 1710861967.4685
MEM 17762.464844 1710861967.5690
MEM 15652.687500 1710861967.6695
MEM 13528.261719 1710861967.7699
MEM 11428.585938 1710861967.8703
MEM 9287.121094 1710861967.9709
MEM 7453.972656 1710861968.0715
MEM 5362.789062 1710861968.1720
MEM 3291.894531 1710861968.2726
MEM 2816.703125 1710861968.3731
MEM 2816.703125 1710861968.4737
MEM 2816.703125 1710861968.5742
MEM 2816.703125 1710861968.6748
MEM 2816.703125 1710861968.7753
MEM 2815.101562 1710861968.8759
MEM 2789.386719 1710861968.9764
MEM 0.000000 1710861969.0769
MEM 0.000000 1710861969.1773
