         4770736 function calls (4687915 primitive calls) in 4.446 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/mpmath/calculus/inverselaplace.py:667(LaplaceTransformInversionMethods)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/parameters.py:7(_global_parameters)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/_rules.py:166(_FxPass)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/ctx_manager.py:461(StreamContextVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/types.py:26(GuardFail)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/domains/mpelements.py:28(ComplexElement)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/utils.py:319(DuplicateWarningChecker)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/utils/_config_module.py:288(ContextDecorator)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/evalf.py:1553(EvalfMixin)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/models/mistral/configuration_mistral.py:29(MistralConfig)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/regex/_regex_core.py:1912(get_required_string)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/models/auto/auto_factory.py:464(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/lists.py:180(RangeVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/concrete/expr_with_limits.py:538(AddWithLimits)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/utils.py:324(reset)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/polyoptions.py:255(Expand)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/polyoptions.py:268(Gens)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/_rules.py:186(_NoSymbolicFunctionForCallFunction)
        5    0.000    0.000    0.000    0.000 {method 'appendleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/misc.py:184(ComptimeVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/distributed.py:12(DistributedVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/_rules.py:92(_OperatorSupportedInNewerOpsetVersion)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/ctx_manager.py:204(InferenceModeVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/guards.py:863(ExprCounter)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/plotting/plot_implicit.py:49(ImplicitSeries)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/solvers/ode/single.py:1438(HomogeneousCoeffSubsDepDivIndep)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/matrices/expressions/determinant.py:65(Permanent)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/singleton.py:89(__init__)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/models/opt/configuration_opt.py:32(OPTConfig)
        1    0.000    0.000    0.000    0.000 /home/saibo/infrastructure/transformers-CFG-dev/transformers_cfg/vocab_struct.py:23(__len__)
        5    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/requests/models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/codegen.py:33(GraphOutputEntry)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/distributed.py:82(PlacementVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/infra/context.py:264(RuntimeErrorWithDiagnostic)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/ctx_manager.py:327(DisabledSavedTensorsHooksVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/geometry/line.py:1987(Line2D)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/functions/special/bessel.py:742(hankel1)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/functions/special/hyper.py:904(HyperRep_atanh)
        9    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/regex/_regex_core.py:1876(pack_characters)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/series/sequences.py:1127(SeqMul)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/printing/numpy.py:448(<dictcomp>)
        3    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/orderings.py:156(__init__)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/utilities/enumerative.py:92(PartComponent)
        3    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/facts.py:290(split_alpha_beta)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/pytorch_utils.py:82(Conv1D)
        3    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/regex/_regex_core.py:3706(__del__)
        2    0.000    0.000    0.000    0.000 {built-in method _functools.cmp_to_key}
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/_rules.py:126(_FxGraphToOnnx)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/_rules.py:294(_FindOperatorOverloadsInOnnxRegistry)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/user_defined.py:622(KeyedJaggedTensorVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/parsing/sympy_parser.py:365(split_symbols_custom)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/geometry/line.py:1109(Line)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/traversal.py:70(preorder_traversal)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/packaging/version.py:76(__lt__)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/series/formal.py:1619(FormalPowerSeriesCompose)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/sets/sets.py:2704(SetKind)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/functions/special/error_functions.py:976(erf2inv)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/polyoptions.py:618(Auto)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/mpmath/libmp/libmpi.py:96(mpi_neg)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/mpmath/calculus/calculus.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/fx/experimental/symbolic_shapes.py:710(RelaxedUnspecConstraint)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/models/phi/configuration_phi.py:32(PhiConfig)
        1    0.000    0.000    0.000    0.000 {method 'no_truncation' of 'tokenizers.Tokenizer' objects}
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/onnx/_internal/diagnostics/_rules.py:146(_FxNodeToOnnx)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/geometry/exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/solvers/diophantine/diophantine.py:1039(GeneralPythagorean)
        2    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/printing/pretty/pretty_symbology.py:175(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/ntheory/factor_.py:2308(primeomega)
        2    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/utils/doc.py:1162(replace_return_docstrings)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/symbol.py:373(assumptions0)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/higher_order_ops.py:1299(WrapHigherOrderVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/guards.py:872(Replacer)
        3    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/strategies/core.py:16(exhaust)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/utils/_config_module.py:329(SubConfigProxy)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/polyoptions.py:540(Extension)
        4    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/mpmath/functions/bessel.py:385(c_memo)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/transformers/models/musicgen/configuration_musicgen.py:30(MusicgenDecoderConfig)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/numberfields/utilities.py:166(AlgIntPowers)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/ntheory/factor_.py:2264(primenu)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/tensor.py:958(FakeItemVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/_dynamo/variables/ctx_manager.py:105(GenericContextWrappingVariable)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/solvers/ode/single.py:1750(LinearCoefficients)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/simplify/gammasimp.py:467(_rf)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/integrals/transforms.py:1284(CosineTransform)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/printing/numpy.py:450(CuPyPrinter)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/tensor/array/arrayop.py:458(Flatten)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/functions/elementary/miscellaneous.py:864(Rem)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/polys/domains/pythonfinitefield.py:9(PythonFiniteField)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/relational.py:801(_Inequality)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/torch/fx/experimental/symbolic_shapes.py:680(Constraint)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/mpmath/visualization.py:9(VisualizationMethods)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/facts.py:286(__init__)
        1    0.000    0.000    0.000    0.000 /home/saibo/.virtualenvs/python3.8/transformers-CFG-dev-edit/lib/python3.8/site-packages/sympy/core/_print_helpers.py:8(Printable)
